,date,state,totalcase,dailycase,longitude ,latitude
1375,2020-05-08,ND,1425.0,54.0,-101.002012,47.551493
1376,2020-05-08,NE,7190.0,419.0,-99.901813,41.492537
1377,2020-05-08,NH,2843.0,103.0,-71.572395,43.193852
1378,2020-05-08,NJ,135454.0,1819.0,-74.405661,40.058324
1379,2020-05-08,NM,4493.0,202.0,-105.03236299999999,34.97273
1380,2020-05-08,NV,5884.0,118.0,-116.419389,38.802609999999994
1381,2020-05-08,NY,330407.0,2758.0,-74.217933,43.299428000000006
1382,2020-05-08,OH,23016.0,885.0,-82.907123,40.417287
1383,2020-05-08,OK,4424.0,94.0,-97.092877,35.007752
1384,2020-05-08,OR,3068.0,79.0,-120.554201,43.804133
1385,2020-05-08,PA,54238.0,1323.0,-77.194525,41.203322
1386,2020-05-08,PR,2156.0,125.0,-66.590149,18.220833
1387,2020-05-08,RI,10779.0,249.0,-71.477429,41.580095
1388,2020-05-08,SC,7142.0,206.0,-81.163725,33.836081
1389,2020-05-08,SD,3144.0,239.0,-99.901813,43.969515
1390,2020-05-08,TN,14441.0,345.0,-86.58044699999999,35.517491
1391,2020-05-08,TX,36609.0,1219.0,-99.901813,31.968598999999998
1392,2020-05-08,UT,5919.0,195.0,-111.093731,39.32098
1393,2020-05-08,VA,22342.0,772.0,-78.656894,37.431573
1395,2020-05-08,VT,918.0,2.0,-72.577841,44.558803000000005
1396,2020-05-08,WA,17273.0,245.0,-120.74013899999999,47.751073999999996
1397,2020-05-08,WI,9590.0,375.0,-88.787868,43.784440000000004
1398,2020-05-08,WV,1310.0,23.0,-80.454903,38.597626
1399,2020-05-08,WY,635.0,4.0,-107.29028400000001,43.075967999999996
1400,2020-05-07,AK,374.0,2.0,-154.493062,63.588753000000004
1401,2020-05-07,AL,8898.0,317.0,-86.902298,32.318231
1402,2020-05-07,AR,3611.0,43.0,-91.83183299999999,35.20105
1404,2020-05-07,AZ,9945.0,238.0,-111.093731,34.048928000000004
1405,2020-05-07,CA,60614.0,1799.0,-119.41793200000001,36.778261
1406,2020-05-07,CO,17830.0,466.0,-105.782067,39.550051
1407,2020-05-07,CT,31784.0,789.0,-73.087749,41.603221000000005
1408,2020-05-07,DC,5654.0,193.0,-77.03341800000001,38.905985
1409,2020-05-07,DE,5939.0,161.0,-75.52767,38.910832
1410,2020-05-07,FL,38828.0,826.0,-81.515754,27.664827000000002
1411,2020-05-07,GA,31439.0,743.0,-82.907123,32.157435
1413,2020-05-07,HI,626.0,1.0,-155.66585700000002,19.898682
1414,2020-05-07,IA,11059.0,655.0,-93.097702,41.878003
1415,2020-05-07,ID,2158.0,31.0,-114.74204099999999,44.068202
1416,2020-05-07,IL,70873.0,2641.0,-89.398528,40.633125
1417,2020-05-07,IN,22503.0,633.0,-85.602364,40.551217
1418,2020-05-07,KS,6144.0,410.0,-98.484246,39.011902
1419,2020-05-07,KY,5934.0,112.0,-84.27001800000001,37.839333
1420,2020-05-07,LA,30652.0,253.0,-92.14502399999999,31.244822999999997
1421,2020-05-07,MA,73721.0,1696.0,-71.382437,42.407211
1422,2020-05-07,MD,29374.0,1211.0,-76.641271,39.045755
1423,2020-05-07,ME,1330.0,76.0,-69.44546899999999,45.253783
1424,2020-05-07,MI,45646.0,592.0,-85.602364,44.314844
1425,2020-05-07,MN,9365.0,786.0,-94.6859,46.729553
1426,2020-05-07,MO,9341.0,239.0,-91.83183299999999,37.964253
1428,2020-05-07,MS,8686.0,262.0,-89.398528,32.354668
1429,2020-05-07,MT,456.0,0.0,-110.36256599999999,46.879682
1430,2020-05-07,NC,13397.0,639.0,-79.0193,35.759572999999996
1431,2020-05-07,ND,1371.0,48.0,-101.002012,47.551493
1432,2020-05-07,NE,6771.0,333.0,-99.901813,41.492537
1433,2020-05-07,NH,2740.0,104.0,-71.572395,43.193852
1434,2020-05-07,NJ,133635.0,1745.0,-74.405661,40.058324
1435,2020-05-07,NM,4291.0,153.0,-105.03236299999999,34.97273
1436,2020-05-07,NV,5766.0,103.0,-116.419389,38.802609999999994
1437,2020-05-07,NY,327649.0,3671.0,-74.217933,43.299428000000006
1438,2020-05-07,OH,22131.0,555.0,-82.907123,40.417287
1439,2020-05-07,OK,4330.0,129.0,-97.092877,35.007752
1440,2020-05-07,OR,2989.0,73.0,-120.554201,43.804133
1441,2020-05-07,PA,52915.0,1070.0,-77.194525,41.203322
1442,2020-05-07,PR,2031.0,63.0,-66.590149,18.220833
1443,2020-05-07,RI,10530.0,325.0,-71.477429,41.580095
1444,2020-05-07,SC,6936.0,0.0,-81.163725,33.836081
1445,2020-05-07,SD,2905.0,126.0,-99.901813,43.969515
1446,2020-05-07,TN,14096.0,158.0,-86.58044699999999,35.517491
1447,2020-05-07,TX,35390.0,968.0,-99.901813,31.968598999999998
1448,2020-05-07,UT,5724.0,129.0,-111.093731,39.32098
1449,2020-05-07,VA,21570.0,1314.0,-78.656894,37.431573
1451,2020-05-07,VT,916.0,2.0,-72.577841,44.558803000000005
1452,2020-05-07,WA,17028.0,243.0,-120.74013899999999,47.751073999999996
1453,2020-05-07,WI,9215.0,314.0,-88.787868,43.784440000000004
1454,2020-05-07,WV,1287.0,39.0,-80.454903,38.597626
1455,2020-05-07,WY,631.0,27.0,-107.29028400000001,43.075967999999996
1456,2020-05-06,AK,372.0,1.0,-154.493062,63.588753000000004
1457,2020-05-06,AL,8581.0,296.0,-86.902298,32.318231
1458,2020-05-06,AR,3568.0,72.0,-91.83183299999999,35.20105
1460,2020-05-06,AZ,9707.0,402.0,-111.093731,34.048928000000004
1461,2020-05-06,CA,58815.0,2603.0,-119.41793200000001,36.778261
1462,2020-05-06,CO,17364.0,457.0,-105.782067,39.550051
1463,2020-05-06,CT,30995.0,374.0,-73.087749,41.603221000000005
1464,2020-05-06,DC,5461.0,139.0,-77.03341800000001,38.905985
1465,2020-05-06,DE,5778.0,407.0,-75.52767,38.910832
1466,2020-05-06,FL,38002.0,563.0,-81.515754,27.664827000000002
1467,2020-05-06,GA,30696.0,985.0,-82.907123,32.157435
1469,2020-05-06,HI,625.0,4.0,-155.66585700000002,19.898682
1470,2020-05-06,IA,10404.0,293.0,-93.097702,41.878003
1471,2020-05-06,ID,2127.0,21.0,-114.74204099999999,44.068202
1472,2020-05-06,IL,68232.0,2270.0,-89.398528,40.633125
1473,2020-05-06,IN,21870.0,837.0,-85.602364,40.551217
1474,2020-05-06,KS,5734.0,276.0,-98.484246,39.011902
1475,2020-05-06,KY,5822.0,577.0,-84.27001800000001,37.839333
1476,2020-05-06,LA,30399.0,403.0,-92.14502399999999,31.244822999999997
1477,2020-05-06,MA,72025.0,1754.0,-71.382437,42.407211
1478,2020-05-06,MD,28163.0,1046.0,-76.641271,39.045755
1479,2020-05-06,ME,1254.0,28.0,-69.44546899999999,45.253783
1480,2020-05-06,MI,45054.0,657.0,-85.602364,44.314844
1481,2020-05-06,MN,8579.0,728.0,-94.6859,46.729553
1482,2020-05-06,MO,9102.0,186.0,-91.83183299999999,37.964253
1484,2020-05-06,MS,8424.0,217.0,-89.398528,32.354668
1485,2020-05-06,MT,456.0,0.0,-110.36256599999999,46.879682
1486,2020-05-06,NC,12758.0,502.0,-79.0193,35.759572999999996
1487,2020-05-06,ND,1323.0,57.0,-101.002012,47.551493
1488,2020-05-06,NE,6438.0,355.0,-99.901813,41.492537
1489,2020-05-06,NH,2636.0,48.0,-71.572395,43.193852
1490,2020-05-06,NJ,131890.0,1297.0,-74.405661,40.058324
1491,2020-05-06,NM,4138.0,107.0,-105.03236299999999,34.97273
1492,2020-05-06,NV,5663.0,69.0,-116.419389,38.802609999999994
1493,2020-05-06,NY,323978.0,2786.0,-74.217933,43.299428000000006
1494,2020-05-06,OH,21576.0,607.0,-82.907123,40.417287
1495,2020-05-06,OK,4201.0,74.0,-97.092877,35.007752
1496,2020-05-06,OR,2916.0,77.0,-120.554201,43.804133
1497,2020-05-06,PA,51845.0,888.0,-77.194525,41.203322
1498,2020-05-06,PR,1968.0,44.0,-66.590149,18.220833
1499,2020-05-06,RI,10205.0,272.0,-71.477429,41.580095
1500,2020-05-06,SC,6936.0,179.0,-81.163725,33.836081
1501,2020-05-06,SD,2779.0,58.0,-99.901813,43.969515
1502,2020-05-06,TN,13938.0,248.0,-86.58044699999999,35.517491
1503,2020-05-06,TX,34422.0,1053.0,-99.901813,31.968598999999998
1504,2020-05-06,UT,5595.0,146.0,-111.093731,39.32098
1505,2020-05-06,VA,20256.0,0.0,-78.656894,37.431573
1507,2020-05-06,VT,914.0,5.0,-72.577841,44.558803000000005
1508,2020-05-06,WA,16785.0,275.0,-120.74013899999999,47.751073999999996
1509,2020-05-06,WI,8901.0,335.0,-88.787868,43.784440000000004
1510,2020-05-06,WV,1248.0,10.0,-80.454903,38.597626
1511,2020-05-06,WY,604.0,8.0,-107.29028400000001,43.075967999999996
1512,2020-05-05,AK,371.0,1.0,-154.493062,63.588753000000004
1513,2020-05-05,AL,8285.0,260.0,-86.902298,32.318231
1514,2020-05-05,AR,3496.0,38.0,-91.83183299999999,35.20105
1516,2020-05-05,AZ,9305.0,386.0,-111.093731,34.048928000000004
1517,2020-05-05,CA,56212.0,1275.0,-119.41793200000001,36.778261
1518,2020-05-05,CO,16907.0,272.0,-105.782067,39.550051
1519,2020-05-05,CT,30621.0,1334.0,-73.087749,41.603221000000005
1520,2020-05-05,DC,5322.0,152.0,-77.03341800000001,38.905985
1521,2020-05-05,DE,5371.0,83.0,-75.52767,38.910832
1522,2020-05-05,FL,37439.0,542.0,-81.515754,27.664827000000002
1523,2020-05-05,GA,29711.0,343.0,-82.907123,32.157435
1525,2020-05-05,HI,621.0,1.0,-155.66585700000002,19.898682
1526,2020-05-05,IA,10111.0,408.0,-93.097702,41.878003
1527,2020-05-05,ID,2106.0,45.0,-114.74204099999999,44.068202
1528,2020-05-05,IL,65962.0,2122.0,-89.398528,40.633125
1529,2020-05-05,IN,21033.0,526.0,-85.602364,40.551217
1530,2020-05-05,KS,5458.0,213.0,-98.484246,39.011902
1531,2020-05-05,KY,5245.0,115.0,-84.27001800000001,37.839333
1532,2020-05-05,LA,29996.0,323.0,-92.14502399999999,31.244822999999997
1533,2020-05-05,MA,70271.0,1184.0,-71.382437,42.407211
1534,2020-05-05,MD,27117.0,709.0,-76.641271,39.045755
1535,2020-05-05,ME,1226.0,21.0,-69.44546899999999,45.253783
1536,2020-05-05,MI,44397.0,447.0,-85.602364,44.314844
1537,2020-05-05,MN,7851.0,617.0,-94.6859,46.729553
1538,2020-05-05,MO,8916.0,162.0,-91.83183299999999,37.964253
1540,2020-05-05,MS,8207.0,330.0,-89.398528,32.354668
1541,2020-05-05,MT,456.0,-1.0,-110.36256599999999,46.879682
1542,2020-05-05,NC,12256.0,408.0,-79.0193,35.759572999999996
1543,2020-05-05,ND,1266.0,41.0,-101.002012,47.551493
1544,2020-05-05,NE,6083.0,173.0,-99.901813,41.492537
1545,2020-05-05,NH,2588.0,0.0,-71.572395,43.193852
1546,2020-05-05,NJ,130593.0,2324.0,-74.405661,40.058324
1547,2020-05-05,NM,4031.0,181.0,-105.03236299999999,34.97273
1548,2020-05-05,NV,5594.0,103.0,-116.419389,38.802609999999994
1549,2020-05-05,NY,321192.0,2239.0,-74.217933,43.299428000000006
1550,2020-05-05,OH,20969.0,495.0,-82.907123,40.417287
1551,2020-05-05,OK,4127.0,83.0,-97.092877,35.007752
1552,2020-05-05,OR,2839.0,80.0,-120.554201,43.804133
1553,2020-05-05,PA,50957.0,865.0,-77.194525,41.203322
1554,2020-05-05,PR,1924.0,81.0,-66.590149,18.220833
1555,2020-05-05,RI,9933.0,281.0,-71.477429,41.580095
1556,2020-05-05,SC,6757.0,131.0,-81.163725,33.836081
1557,2020-05-05,SD,2721.0,53.0,-99.901813,43.969515
1558,2020-05-05,TN,13690.0,119.0,-86.58044699999999,35.517491
1559,2020-05-05,TX,33369.0,1037.0,-99.901813,31.968598999999998
1560,2020-05-05,UT,5449.0,132.0,-111.093731,39.32098
1561,2020-05-05,VA,20256.0,764.0,-78.656894,37.431573
1563,2020-05-05,VT,909.0,3.0,-72.577841,44.558803000000005
1564,2020-05-05,WA,16510.0,248.0,-120.74013899999999,47.751073999999996
1565,2020-05-05,WI,8566.0,330.0,-88.787868,43.784440000000004
1566,2020-05-05,WV,1238.0,32.0,-80.454903,38.597626
1567,2020-05-05,WY,596.0,10.0,-107.29028400000001,43.075967999999996
1568,2020-05-04,AK,370.0,2.0,-154.493062,63.588753000000004
1569,2020-05-04,AL,8025.0,300.0,-86.902298,32.318231
1570,2020-05-04,AR,3458.0,27.0,-91.83183299999999,35.20105
1572,2020-05-04,AZ,8919.0,279.0,-111.093731,34.048928000000004
1573,2020-05-04,CA,54937.0,1321.0,-119.41793200000001,36.778261
1574,2020-05-04,CO,16635.0,410.0,-105.782067,39.550051
1575,2020-05-04,CT,29287.0,0.0,-73.087749,41.603221000000005
1576,2020-05-04,DC,5170.0,154.0,-77.03341800000001,38.905985
1577,2020-05-04,DE,5288.0,80.0,-75.52767,38.910832
1578,2020-05-04,FL,36897.0,819.0,-81.515754,27.664827000000002
1579,2020-05-04,GA,29368.0,766.0,-82.907123,32.157435
1581,2020-05-04,HI,620.0,0.0,-155.66585700000002,19.898682
1582,2020-05-04,IA,9703.0,534.0,-93.097702,41.878003
1583,2020-05-04,ID,2061.0,0.0,-114.74204099999999,44.068202
1584,2020-05-04,IL,63840.0,2341.0,-89.398528,40.633125
1585,2020-05-04,IN,20507.0,574.0,-85.602364,40.551217
1586,2020-05-04,KS,5245.0,215.0,-98.484246,39.011902
1587,2020-05-04,KY,5130.0,251.0,-84.27001800000001,37.839333
1588,2020-05-04,LA,29673.0,333.0,-92.14502399999999,31.244822999999997
1589,2020-05-04,MA,69087.0,1000.0,-71.382437,42.407211
1590,2020-05-04,MD,26408.0,946.0,-76.641271,39.045755
1591,2020-05-04,ME,1205.0,20.0,-69.44546899999999,45.253783
1592,2020-05-04,MI,43950.0,196.0,-85.602364,44.314844
1593,2020-05-04,MN,7234.0,571.0,-94.6859,46.729553
1594,2020-05-04,MO,8754.0,368.0,-91.83183299999999,37.964253
1596,2020-05-04,MS,7877.0,327.0,-89.398528,32.354668
1597,2020-05-04,MT,457.0,2.0,-110.36256599999999,46.879682
1598,2020-05-04,NC,11848.0,184.0,-79.0193,35.759572999999996
1599,2020-05-04,ND,1225.0,34.0,-101.002012,47.551493
1600,2020-05-04,NE,5910.0,584.0,-99.901813,41.492537
1601,2020-05-04,NH,2588.0,159.0,-71.572395,43.193852
1602,2020-05-04,NJ,128269.0,1525.0,-74.405661,40.058324
1603,2020-05-04,NM,3850.0,118.0,-105.03236299999999,34.97273
1604,2020-05-04,NV,5491.0,65.0,-116.419389,38.802609999999994
1605,2020-05-04,NY,318953.0,2538.0,-74.217933,43.299428000000006
1606,2020-05-04,OH,20474.0,560.0,-82.907123,40.417287
1607,2020-05-04,OK,4044.0,72.0,-97.092877,35.007752
1608,2020-05-04,OR,2759.0,79.0,-120.554201,43.804133
1609,2020-05-04,PA,50092.0,825.0,-77.194525,41.203322
1610,2020-05-04,PR,1843.0,35.0,-66.590149,18.220833
1611,2020-05-04,RI,9652.0,175.0,-71.477429,41.580095
1612,2020-05-04,SC,6626.0,0.0,-81.163725,33.836081
1613,2020-05-04,SD,2668.0,37.0,-99.901813,43.969515
1614,2020-05-04,TN,13571.0,394.0,-86.58044699999999,35.517491
1615,2020-05-04,TX,32332.0,784.0,-99.901813,31.968598999999998
1616,2020-05-04,UT,5317.0,142.0,-111.093731,39.32098
1617,2020-05-04,VA,19492.0,821.0,-78.656894,37.431573
1619,2020-05-04,VT,906.0,5.0,-72.577841,44.558803000000005
1620,2020-05-04,WA,16262.0,374.0,-120.74013899999999,47.751073999999996
1621,2020-05-04,WI,8236.0,272.0,-88.787868,43.784440000000004
1622,2020-05-04,WV,1206.0,15.0,-80.454903,38.597626
1623,2020-05-04,WY,586.0,7.0,-107.29028400000001,43.075967999999996
1624,2020-05-03,AK,368.0,3.0,-154.493062,63.588753000000004
1625,2020-05-03,AL,7725.0,291.0,-86.902298,32.318231
1626,2020-05-03,AR,3431.0,59.0,-91.83183299999999,35.20105
1628,2020-05-03,AZ,8640.0,276.0,-111.093731,34.048928000000004
1629,2020-05-03,CA,53616.0,1419.0,-119.41793200000001,36.778261
1630,2020-05-03,CO,16225.0,457.0,-105.782067,39.550051
1631,2020-05-03,CT,29287.0,523.0,-73.087749,41.603221000000005
1632,2020-05-03,DC,5016.0,219.0,-77.03341800000001,38.905985
1633,2020-05-03,DE,5208.0,170.0,-75.52767,38.910832
1634,2020-05-03,FL,36078.0,615.0,-81.515754,27.664827000000002
1635,2020-05-03,GA,28602.0,296.0,-82.907123,32.157435
1637,2020-05-03,HI,620.0,1.0,-155.66585700000002,19.898682
1638,2020-05-03,IA,9169.0,528.0,-93.097702,41.878003
1639,2020-05-03,ID,2061.0,26.0,-114.74204099999999,44.068202
1640,2020-05-03,IL,61499.0,2994.0,-89.398528,40.633125
1641,2020-05-03,IN,19933.0,638.0,-85.602364,40.551217
1642,2020-05-03,KS,5030.0,284.0,-98.484246,39.011902
1643,2020-05-03,KY,4879.0,0.0,-84.27001800000001,37.839333
1644,2020-05-03,LA,29340.0,200.0,-92.14502399999999,31.244822999999997
1645,2020-05-03,MA,68087.0,1824.0,-71.382437,42.407211
1646,2020-05-03,MD,25462.0,989.0,-76.641271,39.045755
1647,2020-05-03,ME,1185.0,33.0,-69.44546899999999,45.253783
1648,2020-05-03,MI,43754.0,547.0,-85.602364,44.314844
1649,2020-05-03,MN,6663.0,435.0,-94.6859,46.729553
1650,2020-05-03,MO,8386.0,232.0,-91.83183299999999,37.964253
1652,2020-05-03,MS,7550.0,109.0,-89.398528,32.354668
1653,2020-05-03,MT,455.0,0.0,-110.36256599999999,46.879682
1654,2020-05-03,NC,11664.0,155.0,-79.0193,35.759572999999996
1655,2020-05-03,ND,1191.0,38.0,-101.002012,47.551493
1656,2020-05-03,NE,5326.0,488.0,-99.901813,41.492537
1657,2020-05-03,NH,2429.0,119.0,-71.572395,43.193852
1658,2020-05-03,NJ,126744.0,3027.0,-74.405661,40.058324
1659,2020-05-03,NM,3732.0,219.0,-105.03236299999999,34.97273
1660,2020-05-03,NV,5426.0,115.0,-116.419389,38.802609999999994
1661,2020-05-03,NY,316415.0,3438.0,-74.217933,43.299428000000006
1662,2020-05-03,OH,19914.0,579.0,-82.907123,40.417287
1663,2020-05-03,OK,3972.0,121.0,-97.092877,35.007752
1664,2020-05-03,OR,2680.0,45.0,-120.554201,43.804133
1665,2020-05-03,PA,49267.0,962.0,-77.194525,41.203322
1666,2020-05-03,PR,1808.0,51.0,-66.590149,18.220833
1667,2020-05-03,RI,9477.0,188.0,-71.477429,41.580095
1668,2020-05-03,SC,6626.0,137.0,-81.163725,33.836081
1669,2020-05-03,SD,2631.0,43.0,-99.901813,43.969515
1670,2020-05-03,TN,13177.0,516.0,-86.58044699999999,35.517491
1671,2020-05-03,TX,31548.0,1026.0,-99.901813,31.968598999999998
1672,2020-05-03,UT,5175.0,194.0,-111.093731,39.32098
1673,2020-05-03,VA,18671.0,940.0,-78.656894,37.431573
1675,2020-05-03,VT,901.0,5.0,-72.577841,44.558803000000005
1676,2020-05-03,WA,15888.0,78.0,-120.74013899999999,47.751073999999996
1677,2020-05-03,WI,7964.0,304.0,-88.787868,43.784440000000004
1678,2020-05-03,WV,1191.0,22.0,-80.454903,38.597626
1679,2020-05-03,WY,579.0,13.0,-107.29028400000001,43.075967999999996
1680,2020-05-02,AK,365.0,1.0,-154.493062,63.588753000000004
1681,2020-05-02,AL,7434.0,276.0,-86.902298,32.318231
1682,2020-05-02,AR,3372.0,51.0,-91.83183299999999,35.20105
1684,2020-05-02,AZ,8364.0,402.0,-111.093731,34.048928000000004
1685,2020-05-02,CA,52197.0,1755.0,-119.41793200000001,36.778261
1686,2020-05-02,CO,15768.0,484.0,-105.782067,39.550051
1687,2020-05-02,CT,28764.0,0.0,-73.087749,41.603221000000005
1688,2020-05-02,DC,4797.0,139.0,-77.03341800000001,38.905985
1689,2020-05-02,DE,5038.0,120.0,-75.52767,38.910832
1690,2020-05-02,FL,35463.0,735.0,-81.515754,27.664827000000002
1691,2020-05-02,GA,28306.0,1036.0,-82.907123,32.157435
1693,2020-05-02,HI,619.0,1.0,-155.66585700000002,19.898682
1694,2020-05-02,IA,8641.0,757.0,-93.097702,41.878003
1695,2020-05-02,ID,2035.0,20.0,-114.74204099999999,44.068202
1696,2020-05-02,IL,58505.0,2450.0,-89.398528,40.633125
1697,2020-05-02,IN,19295.0,665.0,-85.602364,40.551217
1698,2020-05-02,KS,4746.0,297.0,-98.484246,39.011902
1699,2020-05-02,KY,4879.0,171.0,-84.27001800000001,37.839333
1700,2020-05-02,LA,29140.0,429.0,-92.14502399999999,31.244822999999997
1701,2020-05-02,MA,66263.0,1952.0,-71.382437,42.407211
1702,2020-05-02,MD,24473.0,1001.0,-76.641271,39.045755
1703,2020-05-02,ME,1152.0,29.0,-69.44546899999999,45.253783
1704,2020-05-02,MI,43207.0,851.0,-85.602364,44.314844
1705,2020-05-02,MN,6228.0,498.0,-94.6859,46.729553
1706,2020-05-02,MO,8154.0,319.0,-91.83183299999999,37.964253
1708,2020-05-02,MS,7441.0,229.0,-89.398528,32.354668
1709,2020-05-02,MT,455.0,2.0,-110.36256599999999,46.879682
1710,2020-05-02,NC,11509.0,586.0,-79.0193,35.759572999999996
1711,2020-05-02,ND,1153.0,46.0,-101.002012,47.551493
1712,2020-05-02,NE,4838.0,557.0,-99.901813,41.492537
1713,2020-05-02,NH,2310.0,164.0,-71.572395,43.193852
1714,2020-05-02,NJ,123717.0,2527.0,-74.405661,40.058324
1715,2020-05-02,NM,3513.0,102.0,-105.03236299999999,34.97273
1716,2020-05-02,NV,5311.0,84.0,-116.419389,38.802609999999994
1717,2020-05-02,NY,312977.0,4663.0,-74.217933,43.299428000000006
1718,2020-05-02,OH,19335.0,592.0,-82.907123,40.417287
1719,2020-05-02,OK,3851.0,103.0,-97.092877,35.007752
1720,2020-05-02,OR,2635.0,56.0,-120.554201,43.804133
1721,2020-05-02,PA,48305.0,1334.0,-77.194525,41.203322
1722,2020-05-02,PR,1757.0,182.0,-66.590149,18.220833
1723,2020-05-02,RI,9289.0,327.0,-71.477429,41.580095
1724,2020-05-02,SC,6489.0,231.0,-81.163725,33.836081
1725,2020-05-02,SD,2588.0,63.0,-99.901813,43.969515
1726,2020-05-02,TN,12661.0,770.0,-86.58044699999999,35.517491
1727,2020-05-02,TX,30522.0,1293.0,-99.901813,31.968598999999998
1728,2020-05-02,UT,4981.0,153.0,-111.093731,39.32098
1729,2020-05-02,VA,17731.0,830.0,-78.656894,37.431573
1731,2020-05-02,VT,896.0,11.0,-72.577841,44.558803000000005
1732,2020-05-02,WA,15810.0,106.0,-120.74013899999999,47.751073999999996
1733,2020-05-02,WI,7660.0,346.0,-88.787868,43.784440000000004
1734,2020-05-02,WV,1169.0,33.0,-80.454903,38.597626
1735,2020-05-02,WY,566.0,7.0,-107.29028400000001,43.075967999999996
1736,2020-05-01,AK,364.0,9.0,-154.493062,63.588753000000004
1737,2020-05-01,AL,7158.0,139.0,-86.902298,32.318231
1738,2020-05-01,AR,3321.0,66.0,-91.83183299999999,35.20105
1740,2020-05-01,AZ,7962.0,314.0,-111.093731,34.048928000000004
1741,2020-05-01,CA,50442.0,1525.0,-119.41793200000001,36.778261
1742,2020-05-01,CO,15284.0,526.0,-105.782067,39.550051
1743,2020-05-01,CT,28764.0,1064.0,-73.087749,41.603221000000005
1744,2020-05-01,DC,4658.0,335.0,-77.03341800000001,38.905985
1745,2020-05-01,DE,4918.0,184.0,-75.52767,38.910832
1746,2020-05-01,FL,34728.0,1038.0,-81.515754,27.664827000000002
1747,2020-05-01,GA,27270.0,1115.0,-82.907123,32.157435
1749,2020-05-01,HI,618.0,5.0,-155.66585700000002,19.898682
1750,2020-05-01,IA,7884.0,739.0,-93.097702,41.878003
1751,2020-05-01,ID,2015.0,31.0,-114.74204099999999,44.068202
1752,2020-05-01,IL,56055.0,3137.0,-89.398528,40.633125
1753,2020-05-01,IN,18630.0,795.0,-85.602364,40.551217
1754,2020-05-01,KS,4449.0,211.0,-98.484246,39.011902
1755,2020-05-01,KY,4708.0,169.0,-84.27001800000001,37.839333
1756,2020-05-01,LA,28711.0,710.0,-92.14502399999999,31.244822999999997
1757,2020-05-01,MA,64311.0,2106.0,-71.382437,42.407211
1758,2020-05-01,MD,23472.0,1730.0,-76.641271,39.045755
1759,2020-05-01,ME,1123.0,28.0,-69.44546899999999,45.253783
1760,2020-05-01,MI,42356.0,977.0,-85.602364,44.314844
1761,2020-05-01,MN,5730.0,594.0,-94.6859,46.729553
1762,2020-05-01,MO,7835.0,273.0,-91.83183299999999,37.964253
1764,2020-05-01,MS,7212.0,397.0,-89.398528,32.354668
1765,2020-05-01,MT,453.0,0.0,-110.36256599999999,46.879682
